subject	group	condition	stimtype	context	videoname	valence	arousal	empathy	responsibility	deservingness	help	BIDR
73	Experts	Compassion	Neutral	Responsible	53	5	6	5	NA	NA	6	19
73	Experts	Compassion	Neutral	Responsible	62	5	5	5	NA	NA	6	19
73	Experts	Compassion	Neutral	Responsible	55	5	5	5	NA	NA	6	19
73	Experts	Compassion	Neutral	Responsible	61	5	5	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Responsible	70	5	6	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Responsible	63	4	6	6	NA	NA	6	19
73	Experts	Empathy	Neutral	Responsible	54	5	5	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Responsible	65	5	5	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Responsible	67	5	5	5	NA	NA	6	19
74	Experts	Compassion	Neutral	Responsible	37	8	5	5	6	6	6	11
74	Experts	Compassion	Neutral	Responsible	46	4	5	5	NA	NA	5	11
74	Experts	Compassion	Neutral	Responsible	51	9	7	5	7	8	6	11
74	Experts	Compassion	Neutral	Responsible	47	9	7	6	6	6	6	11
74	Experts	Compassion	Neutral	Responsible	45	5	3	3	NA	NA	NA	11
74	Experts	Empathy	Neutral	Responsible	43	7	7	5	NA	2	8	11
74	Experts	Empathy	Neutral	Responsible	52	8	7	6	NA	NA	5	11
74	Experts	Empathy	Neutral	Responsible	39	5	5	5	NA	NA	NA	11
74	Experts	Empathy	Neutral	Responsible	50	7	6	5	NA	NA	NA	11
74	Experts	Empathy	Neutral	Responsible	49	5	5	5	NA	NA	NA	11
75	Experts	Compassion	Neutral	Responsible	55	5	5	5	NA	NA	7	24
75	Experts	Compassion	Neutral	Responsible	57	5	5	5	NA	NA	7	24
75	Experts	Compassion	Neutral	Responsible	61	7	5	7	NA	NA	8	24
75	Experts	Compassion	Neutral	Responsible	53	5	5	6	NA	2	8	24
75	Experts	Compassion	Neutral	Responsible	62	7	7	6	NA	NA	8	24
75	Experts	Empathy	Neutral	Responsible	65	5	5	5	NA	NA	8	24
75	Experts	Empathy	Neutral	Responsible	67	5	5	5	NA	NA	8	24
75	Experts	Empathy	Neutral	Responsible	54	5	2	2	NA	NA	8	24
75	Experts	Empathy	Neutral	Responsible	63	5	5	2	NA	NA	8	24
75	Experts	Empathy	Neutral	Responsible	70	5	5	5	NA	NA	8	24
76	Experts	Compassion	Neutral	Responsible	54	7	7	7	3	1	5	5
76	Experts	Compassion	Neutral	Responsible	67	5	6	7	6	1	NA	5
76	Experts	Compassion	Neutral	Responsible	63	6	6	6	5	2	5	5
76	Experts	Compassion	Neutral	Responsible	70	8	6	5	NA	NA	NA	5
76	Experts	Compassion	Neutral	Responsible	65	8	6	7	NA	1	NA	5
76	Experts	Empathy	Neutral	Responsible	55	4	6	6	NA	1	NA	5
76	Experts	Empathy	Neutral	Responsible	57	8	6	5	7	8	NA	5
76	Experts	Empathy	Neutral	Responsible	61	7	5	5	6	NA	NA	5
76	Experts	Empathy	Neutral	Responsible	53	7	5	6	1	1	NA	5
76	Experts	Empathy	Neutral	Responsible	62	8	7	8	8	7	5	5
77	Experts	Compassion	Neutral	Responsible	65	6	6	6	5	5	7	19
77	Experts	Compassion	Neutral	Responsible	67	5	5	5	5	5	7	19
77	Experts	Compassion	Neutral	Responsible	63	4	6	6	5	4	7	19
77	Experts	Compassion	Neutral	Responsible	54	5	5	5	5	4	7	19
77	Experts	Compassion	Neutral	Responsible	70	5	6	6	5	4	7	19
77	Experts	Empathy	Neutral	Responsible	55	5	6	6	7	7	7	19
77	Experts	Empathy	Neutral	Responsible	53	5	5	5	5	4	7	19
77	Experts	Empathy	Neutral	Responsible	61	6	5	5	5	5	5	19
77	Experts	Empathy	Neutral	Responsible	57	5	5	5	5	5	7	19
77	Experts	Empathy	Neutral	Responsible	62	5	5	5	5	5	7	19
78	Experts	Compassion	Neutral	Responsible	37	6	3	3	NA	8	5	21
78	Experts	Compassion	Neutral	Responsible	39	7	4	5	8	NA	6	21
78	Experts	Compassion	Neutral	Responsible	51	8	5	6	8	8	8	21
78	Experts	Compassion	Neutral	Responsible	47	5	2	3	NA	NA	7	21
78	Experts	Compassion	Neutral	Responsible	43	7	4	4	NA	3	8	21
78	Experts	Empathy	Neutral	Responsible	46	6	3	5	8	NA	5	21
78	Experts	Empathy	Neutral	Responsible	50	8	4	4	8	8	6	21
78	Experts	Empathy	Neutral	Responsible	52	8	6	7	8	8	7	21
78	Experts	Empathy	Neutral	Responsible	45	6	5	5	8	NA	5	21
78	Experts	Empathy	Neutral	Responsible	49	6	5	5	8	8	5	21
79	Experts	Compassion	Neutral	Responsible	43	6	3	3	4	3	6	18
79	Experts	Compassion	Neutral	Responsible	51	8	6	7	6	7	7	18
79	Experts	Compassion	Neutral	Responsible	47	7	6	6	3	6	6	18
79	Experts	Compassion	Neutral	Responsible	39	6	4	4	5	NA	6	18
79	Experts	Compassion	Neutral	Responsible	50	6	3	3	5	5	5	18
79	Experts	Empathy	Neutral	Responsible	45	5	1	1	NA	NA	NA	18
79	Experts	Empathy	Neutral	Responsible	37	5	1	1	6	NA	NA	18
79	Experts	Empathy	Neutral	Responsible	49	6	3	2	NA	NA	NA	18
79	Experts	Empathy	Neutral	Responsible	46	6	2	2	5	NA	NA	18
79	Experts	Empathy	Neutral	Responsible	52	5	1	1	6	NA	NA	18
80	Experts	Compassion	Neutral	Responsible	45	5	1	1	6	5	NA	17
80	Experts	Compassion	Neutral	Responsible	37	7	3	2	6	NA	NA	17
80	Experts	Compassion	Neutral	Responsible	49	5	1	1	6	6	5	17
80	Experts	Compassion	Neutral	Responsible	46	7	6	5	5	NA	NA	17
80	Experts	Compassion	Neutral	Responsible	52	7	5	6	NA	5	8	17
80	Experts	Empathy	Neutral	Responsible	43	7	2	2	NA	NA	NA	17
80	Experts	Empathy	Neutral	Responsible	51	8	6	6	6	6	8	17
80	Experts	Empathy	Neutral	Responsible	47	7	6	6	NA	NA	NA	17
80	Experts	Empathy	Neutral	Responsible	39	7	5	2	5	5	NA	17
80	Experts	Empathy	Neutral	Responsible	50	7	2	1	5	5	NA	17
4	Novices	Compassion	Emotional	Not-responsible	35	2	7	7	3	1	6	12
4	Novices	Compassion	Emotional	Not-responsible	20	3	5	3	1	1	7	12
4	Novices	Compassion	Emotional	Not-responsible	36	2	7	7	1	1	6	12
4	Novices	Compassion	Emotional	Not-responsible	30	2	8	7	1	1	6	12
4	Novices	Empathy	Emotional	Not-responsible	33	8	7	7	1	8	7	12
4	Novices	Empathy	Emotional	Not-responsible	34	2	7	7	1	1	6	12
4	Novices	Empathy	Emotional	Not-responsible	22	3	7	7	1	1	8	12
4	Novices	Empathy	Emotional	Not-responsible	28	2	7	7	NA	3	6	12
4	Novices	Empathy	Emotional	Not-responsible	24	2	6	7	1	1	6	12
7	Novices	Compassion	Emotional	Not-responsible	34	1	7	8	1	1	7	12
7	Novices	Compassion	Emotional	Not-responsible	22	2	8	9	6	6	8	12
7	Novices	Compassion	Emotional	Not-responsible	36	2	7	6	1	1	6	12
7	Novices	Compassion	Emotional	Not-responsible	30	2	7	8	2	1	7	12
7	Novices	Empathy	Emotional	Not-responsible	33	1	9	9	1	1	8	12
7	Novices	Empathy	Emotional	Not-responsible	20	2	8	8	1	1	7	12
7	Novices	Empathy	Emotional	Not-responsible	28	2	7	6	2	1	7	12
7	Novices	Empathy	Emotional	Not-responsible	35	3	6	7	3	1	NA	12
7	Novices	Empathy	Emotional	Not-responsible	24	2	7	8	1	1	7	12
10	Novices	Compassion	Emotional	Not-responsible	22	1	8	8	1	1	8	13
10	Novices	Compassion	Emotional	Not-responsible	28	1	6	7	8	6	8	13
10	Novices	Compassion	Emotional	Not-responsible	24	1	7	7	3	3	7	13
10	Novices	Compassion	Emotional	Not-responsible	33	1	8	7	1	1	8	13
10	Novices	Compassion	Emotional	Not-responsible	34	1	9	9	1	1	8	13
10	Novices	Empathy	Emotional	Not-responsible	35	2	8	6	6	5	7	13
10	Novices	Empathy	Emotional	Not-responsible	36	1	9	9	1	1	8	13
10	Novices	Empathy	Emotional	Not-responsible	30	1	8	7	3	3	8	13
10	Novices	Empathy	Emotional	Not-responsible	20	1	8	8	1	1	7	13
12	Novices	Compassion	Emotional	Not-responsible	18	2	5	5	3	3	NA	21
12	Novices	Compassion	Emotional	Not-responsible	6	1	7	6	6	5	NA	21
12	Novices	Compassion	Emotional	Not-responsible	10	4	6	6	3	1	5	21
12	Novices	Compassion	Emotional	Not-responsible	9	2	7	7	1	1	5	21
12	Novices	Compassion	Emotional	Not-responsible	5	1	7	7	4	4	5	21
12	Novices	Compassion	Emotional	Not-responsible	17	1	8	7	1	1	6	21
12	Novices	Empathy	Emotional	Not-responsible	1	3	6	5	2	2	6	21
12	Novices	Empathy	Emotional	Not-responsible	15	2	7	5	2	2	6	21
12	Novices	Empathy	Emotional	Not-responsible	3	1	7	7	2	1	6	21
12	Novices	Empathy	Emotional	Not-responsible	11	1	8	8	1	1	6	21
12	Novices	Empathy	Emotional	Not-responsible	29	1	8	8	3	1	7	21
16	Novices	Compassion	Emotional	Not-responsible	20	2	6	5	1	1	6	16
16	Novices	Compassion	Emotional	Not-responsible	24	1	6	7	1	1	7	16
16	Novices	Compassion	Emotional	Not-responsible	28	2	7	6	2	1	6	16
16	Novices	Compassion	Emotional	Not-responsible	34	1	7	6	1	1	6	16
16	Novices	Compassion	Emotional	Not-responsible	22	2	6	7	1	1	6	16
16	Novices	Empathy	Emotional	Not-responsible	36	3	7	7	2	1	7	16
16	Novices	Empathy	Emotional	Not-responsible	29	1	8	7	1	1	7	16
16	Novices	Empathy	Emotional	Not-responsible	30	1	9	8	1	1	8	16
16	Novices	Empathy	Emotional	Not-responsible	35	2	7	7	1	1	6	16
16	Novices	Empathy	Emotional	Not-responsible	33	1	8	8	1	1	7	16
17	Novices	Compassion	Emotional	Not-responsible	20	4	8	8	2	1	8	4
17	Novices	Compassion	Emotional	Not-responsible	24	2	8	7	3	1	6	4
17	Novices	Compassion	Emotional	Not-responsible	28	3	8	9	1	1	8	4
17	Novices	Compassion	Emotional	Not-responsible	34	1	8	8	1	1	8	4
17	Novices	Compassion	Emotional	Not-responsible	22	2	8	7	2	2	8	4
18	Novices	Compassion	Emotional	Not-responsible	22	3	7	7	1	1	8	24
18	Novices	Compassion	Emotional	Not-responsible	28	2	7	8	2	1	8	24
18	Novices	Compassion	Emotional	Not-responsible	24	1	8	8	1	1	7	24
18	Novices	Compassion	Emotional	Not-responsible	33	1	8	8	1	1	8	24
18	Novices	Compassion	Emotional	Not-responsible	34	2	9	9	1	1	7	24
18	Novices	Empathy	Emotional	Not-responsible	35	2	7	8	NA	2	6	24
18	Novices	Empathy	Emotional	Not-responsible	36	3	6	6	NA	NA	NA	24
18	Novices	Empathy	Emotional	Not-responsible	30	2	7	7	1	1	5	24
18	Novices	Empathy	Emotional	Not-responsible	20	2	7	7	NA	1	7	24
19	Novices	Compassion	Emotional	Not-responsible	35	5	5	4	3	1	1	12
19	Novices	Compassion	Emotional	Not-responsible	33	3	7	5	1	1	1	12
19	Novices	Compassion	Emotional	Not-responsible	20	5	5	5	1	1	2	12
19	Novices	Compassion	Emotional	Not-responsible	24	4	5	6	1	1	1	12
19	Novices	Compassion	Emotional	Not-responsible	28	4	5	5	1	1	1	12
19	Novices	Empathy	Emotional	Not-responsible	36	6	5	5	1	1	2	12
19	Novices	Empathy	Emotional	Not-responsible	29	4	5	6	2	1	1	12
19	Novices	Empathy	Emotional	Not-responsible	30	4	5	6	1	1	1	12
19	Novices	Empathy	Emotional	Not-responsible	34	4	5	6	1	1	1	12
19	Novices	Empathy	Emotional	Not-responsible	22	4	5	5	1	1	2	12
22	Novices	Compassion	Emotional	Not-responsible	1	1	9	9	1	1	8	16
22	Novices	Compassion	Emotional	Not-responsible	15	2	8	7	2	1	8	16
22	Novices	Compassion	Emotional	Not-responsible	3	1	8	8	1	1	8	16
22	Novices	Compassion	Emotional	Not-responsible	11	1	8	9	1	1	7	16
22	Novices	Compassion	Emotional	Not-responsible	29	1	9	9	1	1	7	16
22	Novices	Empathy	Emotional	Not-responsible	9	3	6	6	2	2	6	16
22	Novices	Empathy	Emotional	Not-responsible	5	3	7	6	1	1	8	16
22	Novices	Empathy	Emotional	Not-responsible	17	2	6	7	1	1	7	16
22	Novices	Empathy	Emotional	Not-responsible	18	1	5	5	1	1	6	16
22	Novices	Empathy	Emotional	Not-responsible	6	1	8	8	NA	1	NA	16
22	Novices	Empathy	Emotional	Not-responsible	10	1	5	5	4	1	8	16
26	Novices	Compassion	Emotional	Not-responsible	17	2	8	8	NA	NA	7	16
26	Novices	Compassion	Emotional	Not-responsible	1	2	8	8	NA	NA	7	16
26	Novices	Compassion	Emotional	Not-responsible	18	2	8	8	NA	NA	7	16
26	Novices	Compassion	Emotional	Not-responsible	15	2	8	8	NA	NA	7	16
26	Novices	Compassion	Emotional	Not-responsible	5	2	8	8	NA	NA	7	16
26	Novices	Empathy	Emotional	Not-responsible	10	1	9	9	NA	NA	8	16
26	Novices	Empathy	Emotional	Not-responsible	3	1	9	9	NA	NA	8	16
26	Novices	Empathy	Emotional	Not-responsible	9	2	9	9	NA	NA	8	16
26	Novices	Empathy	Emotional	Not-responsible	6	5	6	6	NA	NA	7	16
26	Novices	Empathy	Emotional	Not-responsible	11	2	8	8	NA	NA	7	16
28	Novices	Compassion	Emotional	Not-responsible	10	1	8	8	7	3	7	3
28	Novices	Compassion	Emotional	Not-responsible	1	2	8	8	3	1	8	3
28	Novices	Compassion	Emotional	Not-responsible	15	2	6	6	4	2	7	3
28	Novices	Compassion	Emotional	Not-responsible	9	2	7	7	2	1	7	3
28	Novices	Compassion	Emotional	Not-responsible	6	2	7	7	2	2	7	3
28	Novices	Empathy	Emotional	Not-responsible	5	1	8	8	2	1	7	3
28	Novices	Empathy	Emotional	Not-responsible	17	2	7	7	1	1	6	3
28	Novices	Empathy	Emotional	Not-responsible	11	1	8	8	2	1	6	3
28	Novices	Empathy	Emotional	Not-responsible	18	2	7	7	2	3	6	3
28	Novices	Empathy	Emotional	Not-responsible	3	2	7	7	2	2	6	3
29	Novices	Compassion	Emotional	Not-responsible	24	9	9	9	1	1	8	36
29	Novices	Compassion	Emotional	Not-responsible	33	9	9	9	1	1	8	36
29	Novices	Compassion	Emotional	Not-responsible	28	9	9	9	2	1	8	36
29	Novices	Compassion	Emotional	Not-responsible	29	9	9	9	1	1	8	36
29	Novices	Compassion	Emotional	Not-responsible	34	8	8	8	1	1	8	36
29	Novices	Empathy	Emotional	Not-responsible	36	9	8	8	1	1	7	36
29	Novices	Empathy	Emotional	Not-responsible	22	7	6	6	3	3	5	36
29	Novices	Empathy	Emotional	Not-responsible	30	8	8	7	4	2	6	36
29	Novices	Empathy	Emotional	Not-responsible	20	8	8	8	2	2	7	36
29	Novices	Empathy	Emotional	Not-responsible	35	8	8	8	1	1	8	36
30	Novices	Compassion	Emotional	Not-responsible	10	2	6	8	2	1	6	14
30	Novices	Compassion	Emotional	Not-responsible	5	2	8	7	1	1	8	14
30	Novices	Compassion	Emotional	Not-responsible	17	1	8	9	1	1	7	14
30	Novices	Compassion	Emotional	Not-responsible	3	1	9	9	1	1	8	14
30	Novices	Compassion	Emotional	Not-responsible	18	2	6	6	1	1	6	14
30	Novices	Empathy	Emotional	Not-responsible	11	1	9	9	1	1	8	14
30	Novices	Empathy	Emotional	Not-responsible	9	2	8	9	1	1	8	14
30	Novices	Empathy	Emotional	Not-responsible	15	2	7	7	2	1	6	14
30	Novices	Empathy	Emotional	Not-responsible	6	1	6	7	3	1	5	14
30	Novices	Empathy	Emotional	Not-responsible	1	1	8	8	1	1	7	14
32	Novices	Compassion	Emotional	Not-responsible	29	1	8	8	NA	NA	5	5
32	Novices	Compassion	Emotional	Not-responsible	20	3	6	6	NA	3	5	5
32	Novices	Compassion	Emotional	Not-responsible	35	2	8	8	5	NA	6	5
32	Novices	Compassion	Emotional	Not-responsible	22	2	8	7	5	4	6	5
32	Novices	Compassion	Emotional	Not-responsible	33	1	8	8	NA	NA	6	5
32	Novices	Empathy	Emotional	Not-responsible	28	3	6	5	NA	NA	5	5
32	Novices	Empathy	Emotional	Not-responsible	36	1	8	8	NA	NA	5	5
32	Novices	Empathy	Emotional	Not-responsible	30	2	7	7	6	5	5	5
32	Novices	Empathy	Emotional	Not-responsible	34	3	6	6	NA	NA	5	5
32	Novices	Empathy	Emotional	Not-responsible	24	1	9	8	NA	NA	5	5
34	Novices	Compassion	Emotional	Not-responsible	5	9	9	8	1	1	7	5
34	Novices	Compassion	Emotional	Not-responsible	11	2	9	8	1	1	6	5
34	Novices	Compassion	Emotional	Not-responsible	18	1	9	7	5	1	6	5
34	Novices	Compassion	Emotional	Not-responsible	3	1	9	9	1	1	8	5
34	Novices	Compassion	Emotional	Not-responsible	10	8	8	8	6	1	7	5
34	Novices	Empathy	Emotional	Not-responsible	9	8	8	8	1	1	7	5
34	Novices	Empathy	Emotional	Not-responsible	6	8	9	8	1	1	6	5
34	Novices	Empathy	Emotional	Not-responsible	17	9	9	7	1	1	7	5
34	Novices	Empathy	Emotional	Not-responsible	1	9	9	9	1	1	6	5
34	Novices	Empathy	Emotional	Not-responsible	15	9	8	8	1	1	7	5
35	Novices	Compassion	Emotional	Not-responsible	1	3	7	6	NA	2	6	3
35	Novices	Compassion	Emotional	Not-responsible	10	2	7	7	5	3	6	3
35	Novices	Compassion	Emotional	Not-responsible	9	2	9	8	4	2	7	3
35	Novices	Compassion	Emotional	Not-responsible	15	2	6	6	2	2	5	3
35	Novices	Compassion	Emotional	Not-responsible	3	2	7	6	3	2	6	3
35	Novices	Empathy	Emotional	Not-responsible	11	3	7	7	NA	3	6	3
35	Novices	Empathy	Emotional	Not-responsible	17	3	8	7	3	3	6	3
35	Novices	Empathy	Emotional	Not-responsible	6	2	8	7	3	3	6	3
35	Novices	Empathy	Emotional	Not-responsible	18	2	8	8	3	2	7	3
35	Novices	Empathy	Emotional	Not-responsible	5	2	7	7	3	3	6	3
36	Novices	Compassion	Emotional	Not-responsible	10	3	6	6	NA	NA	5	7
36	Novices	Compassion	Emotional	Not-responsible	1	5	5	6	NA	3	NA	7
36	Novices	Compassion	Emotional	Not-responsible	15	6	6	6	3	4	NA	7
36	Novices	Compassion	Emotional	Not-responsible	9	6	6	6	NA	2	5	7
36	Novices	Compassion	Emotional	Not-responsible	6	6	6	6	7	6	NA	7
36	Novices	Empathy	Emotional	Not-responsible	5	7	6	6	2	1	6	7
36	Novices	Empathy	Emotional	Not-responsible	17	6	6	6	NA	2	5	7
36	Novices	Empathy	Emotional	Not-responsible	11	7	6	6	1	1	6	7
36	Novices	Empathy	Emotional	Not-responsible	18	5	4	4	NA	NA	NA	7
36	Novices	Empathy	Emotional	Not-responsible	3	5	6	6	2	3	5	7
37	Novices	Compassion	Emotional	Not-responsible	9	2	7	7	1	1	8	24
37	Novices	Compassion	Emotional	Not-responsible	17	1	8	8	1	1	5	24
37	Novices	Compassion	Emotional	Not-responsible	5	3	7	5	1	1	5	24
37	Novices	Compassion	Emotional	Not-responsible	10	3	4	5	3	1	5	24
37	Novices	Compassion	Emotional	Not-responsible	11	1	9	9	1	1	7	24
37	Novices	Empathy	Emotional	Not-responsible	6	5	5	5	6	6	4	24
37	Novices	Empathy	Emotional	Not-responsible	3	1	9	8	2	3	5	24
37	Novices	Empathy	Emotional	Not-responsible	15	2	8	9	3	2	6	24
37	Novices	Empathy	Emotional	Not-responsible	1	2	8	8	8	8	NA	24
37	Novices	Empathy	Emotional	Not-responsible	18	2	5	5	3	3	2	24
38	Novices	Compassion	Emotional	Not-responsible	3	2	7	7	1	1	7	10
38	Novices	Compassion	Emotional	Not-responsible	15	1	8	8	1	1	7	10
38	Novices	Compassion	Emotional	Not-responsible	10	3	7	7	6	2	7	10
38	Novices	Compassion	Emotional	Not-responsible	5	2	8	8	1	1	8	10
38	Novices	Compassion	Emotional	Not-responsible	18	5	8	8	1	1	8	10
38	Novices	Empathy	Emotional	Not-responsible	1	2	6	7	2	2	6	10
38	Novices	Empathy	Emotional	Not-responsible	17	2	6	6	1	2	5	10
38	Novices	Empathy	Emotional	Not-responsible	11	1	8	8	1	1	7	10
38	Novices	Empathy	Emotional	Not-responsible	9	6	7	8	1	1	5	10
38	Novices	Empathy	Emotional	Not-responsible	6	5	5	5	7	NA	NA	10
42	Novices	Compassion	Emotional	Not-responsible	33	2	3	3	2	2	6	6
42	Novices	Compassion	Emotional	Not-responsible	34	3	6	7	NA	2	6	6
42	Novices	Compassion	Emotional	Not-responsible	24	3	6	6	NA	NA	5	6
42	Novices	Compassion	Emotional	Not-responsible	28	4	6	6	NA	NA	5	6
42	Novices	Compassion	Emotional	Not-responsible	36	3	4	4	2	2	5	6
42	Novices	Empathy	Emotional	Not-responsible	29	3	8	7	5	3	6	6
42	Novices	Empathy	Emotional	Not-responsible	35	3	7	7	NA	2	7	6
42	Novices	Empathy	Emotional	Not-responsible	30	4	6	6	NA	4	6	6
42	Novices	Empathy	Emotional	Not-responsible	20	4	7	7	3	3	7	6
42	Novices	Empathy	Emotional	Not-responsible	22	3	3	3	1	1	7	6
81	Novices	Compassion	Emotional	Not-responsible	17	2	2	2	1	1	8	13
81	Novices	Compassion	Emotional	Not-responsible	9	2	8	9	2	2	8	13
81	Novices	Compassion	Emotional	Not-responsible	18	2	8	7	4	1	8	13
81	Novices	Compassion	Emotional	Not-responsible	3	1	9	9	4	1	8	13
81	Novices	Compassion	Emotional	Not-responsible	1	2	8	9	1	1	8	13
81	Novices	Empathy	Emotional	Not-responsible	15	1	9	9	1	1	8	13
81	Novices	Empathy	Emotional	Not-responsible	6	1	9	9	4	1	8	13
81	Novices	Empathy	Emotional	Not-responsible	10	1	9	9	5	1	8	13
81	Novices	Empathy	Emotional	Not-responsible	11	1	9	9	1	1	8	13
81	Novices	Empathy	Emotional	Not-responsible	5	2	7	8	2	1	8	13
82	Novices	Compassion	Emotional	Not-responsible	1	3	6	6	1	1	6	26
82	Novices	Compassion	Emotional	Not-responsible	11	3	6	7	1	1	7	26
82	Novices	Compassion	Emotional	Not-responsible	3	3	8	7	1	1	8	26
82	Novices	Compassion	Emotional	Not-responsible	18	3	6	6	NA	1	6	26
82	Novices	Compassion	Emotional	Not-responsible	5	3	8	8	1	1	8	26
82	Novices	Empathy	Emotional	Not-responsible	17	4	6	4	1	1	6	26
82	Novices	Empathy	Emotional	Not-responsible	9	2	7	7	1	1	6	26
82	Novices	Empathy	Emotional	Not-responsible	10	2	7	7	4	2	7	26
82	Novices	Empathy	Emotional	Not-responsible	15	3	4	5	1	1	6	26
82	Novices	Empathy	Emotional	Not-responsible	6	1	7	7	1	1	7	26
83	Novices	Compassion	Emotional	Not-responsible	5	1	8	8	1	1	7	13
83	Novices	Compassion	Emotional	Not-responsible	10	1	8	8	3	1	8	13
83	Novices	Compassion	Emotional	Not-responsible	11	1	8	8	1	1	7	13
83	Novices	Compassion	Emotional	Not-responsible	3	1	8	8	1	1	8	13
83	Novices	Compassion	Emotional	Not-responsible	6	1	9	8	7	2	7	13
83	Novices	Empathy	Emotional	Not-responsible	15	1	8	8	2	1	7	13
83	Novices	Empathy	Emotional	Not-responsible	1	1	8	8	1	1	8	13
83	Novices	Empathy	Emotional	Not-responsible	18	1	9	8	2	1	7	13
83	Novices	Empathy	Emotional	Not-responsible	17	1	8	8	1	1	7	13
83	Novices	Empathy	Emotional	Not-responsible	9	1	9	9	1	1	8	13
87	Novices	Compassion	Emotional	Not-responsible	6	1	9	9	NA	NA	NA	15
87	Novices	Compassion	Emotional	Not-responsible	9	3	7	6	NA	1	6	15
87	Novices	Compassion	Emotional	Not-responsible	11	2	7	7	2	1	6	15
87	Novices	Compassion	Emotional	Not-responsible	1	4	3	3	NA	NA	NA	15
87	Novices	Compassion	Emotional	Not-responsible	17	2	8	8	NA	1	7	15
87	Novices	Empathy	Emotional	Not-responsible	18	2	6	6	1	1	5	15
87	Novices	Empathy	Emotional	Not-responsible	3	1	8	9	1	1	7	15
87	Novices	Empathy	Emotional	Not-responsible	10	4	6	5	NA	1	6	15
87	Novices	Empathy	Emotional	Not-responsible	15	2	8	7	NA	1	6	15
87	Novices	Empathy	Emotional	Not-responsible	5	3	6	6	NA	1	6	15
88	Novices	Compassion	Emotional	Not-responsible	18	1	8	8	1	1	8	7
88	Novices	Compassion	Emotional	Not-responsible	1	1	8	8	1	1	7	7
88	Novices	Compassion	Emotional	Not-responsible	10	1	9	9	NA	1	7	7
88	Novices	Compassion	Emotional	Not-responsible	3	1	9	9	1	1	8	7
88	Novices	Compassion	Emotional	Not-responsible	11	1	9	9	1	1	7	7
88	Novices	Empathy	Emotional	Not-responsible	15	1	9	9	1	1	8	7
88	Novices	Empathy	Emotional	Not-responsible	17	2	8	8	2	1	7	7
88	Novices	Empathy	Emotional	Not-responsible	5	1	9	9	1	1	8	7
88	Novices	Empathy	Emotional	Not-responsible	9	1	9	9	1	1	8	7
88	Novices	Empathy	Emotional	Not-responsible	6	1	8	8	6	4	NA	7
89	Novices	Compassion	Emotional	Not-responsible	5	2	8	8	2	NA	7	NA
89	Novices	Compassion	Emotional	Not-responsible	3	2	8	8	1	1	7	NA
89	Novices	Compassion	Emotional	Not-responsible	1	2	8	8	1	1	8	NA
89	Novices	Compassion	Emotional	Not-responsible	10	5	8	8	1	1	8	NA
89	Novices	Compassion	Emotional	Not-responsible	9	1	8	8	1	1	8	NA
89	Novices	Empathy	Emotional	Not-responsible	17	2	8	8	1	1	7	NA
89	Novices	Empathy	Emotional	Not-responsible	18	5	7	7	3	3	7	NA
89	Novices	Empathy	Emotional	Not-responsible	6	2	8	7	1	1	7	NA
89	Novices	Empathy	Emotional	Not-responsible	15	8	8	8	1	1	7	NA
89	Novices	Empathy	Emotional	Not-responsible	11	8	8	7	2	2	6	NA
90	Novices	Compassion	Emotional	Not-responsible	24	8	7	8	2	2	6	1
90	Novices	Compassion	Emotional	Not-responsible	20	3	7	6	2	2	6	1
90	Novices	Compassion	Emotional	Not-responsible	29	2	8	8	2	2	6	1
90	Novices	Compassion	Emotional	Not-responsible	34	3	7	6	2	NA	6	1
90	Novices	Compassion	Emotional	Not-responsible	33	2	2	8	1	2	6	1
90	Novices	Empathy	Emotional	Not-responsible	35	2	6	5	6	5	5	1
90	Novices	Empathy	Emotional	Not-responsible	28	2	6	5	3	3	NA	1
90	Novices	Empathy	Emotional	Not-responsible	30	2	7	7	4	3	6	1
90	Novices	Empathy	Emotional	Not-responsible	22	2	7	7	3	2	7	1
90	Novices	Empathy	Emotional	Not-responsible	36	2	5	5	3	NA	6	1
91	Novices	Compassion	Emotional	Not-responsible	20	4	3	3	1	1	6	13
91	Novices	Empathy	Emotional	Not-responsible	34	2	3	4	2	2	6	13
91	Novices	Empathy	Emotional	Not-responsible	30	1	8	8	3	1	8	13
91	Novices	Empathy	Emotional	Not-responsible	22	3	3	5	2	2	6	13
91	Novices	Empathy	Emotional	Not-responsible	35	2	5	5	6	2	7	13
91	Novices	Empathy	Emotional	Not-responsible	29	1	2	3	1	1	6	13
93	Novices	Compassion	Emotional	Not-responsible	11	2	7	6	2	2	6	25
93	Novices	Compassion	Emotional	Not-responsible	10	2	7	7	2	2	6	25
93	Novices	Compassion	Emotional	Not-responsible	3	2	7	7	2	2	6	25
93	Novices	Compassion	Emotional	Not-responsible	18	2	6	6	2	2	6	25
93	Novices	Compassion	Emotional	Not-responsible	17	2	7	7	2	2	6	25
93	Novices	Empathy	Emotional	Not-responsible	9	7	7	6	1	NA	NA	25
93	Novices	Empathy	Emotional	Not-responsible	15	7	7	7	3	3	6	25
93	Novices	Empathy	Emotional	Not-responsible	1	7	7	7	2	2	6	25
