subject	group	condition	stimtype	context	videoname	trialrank	code	cue	response	rt	zoom
77	Experts	Empathy	Emotional	Responsible	17	3	100	Approach	correct	977.1	in
77	Experts	Empathy	Emotional	Responsible	17	4	101	Avoid	correct	787.1	out
77	Experts	Empathy	Emotional	Responsible	5	1	101	Avoid	correct	1018.4	out
77	Experts	Empathy	Emotional	Responsible	5	2	100	Approach	correct	842.4	in
77	Experts	Empathy	Emotional	Responsible	5	3	100	Approach	correct	883.3	in
77	Experts	Empathy	Emotional	Responsible	5	4	101	Avoid	correct	883.4	out
77	Experts	Empathy	Emotional	Responsible	6	1	101	Avoid	correct	833.3	out
77	Experts	Empathy	Emotional	Responsible	6	2	100	Approach	correct	721.7	in
77	Experts	Empathy	Emotional	Responsible	6	3	101	Avoid	incorrect	883.3	in
77	Experts	Empathy	Emotional	Responsible	6	4	100	Approach	correct	716.6	in
77	Experts	Empathy	Neutral	Not-responsible	37	1	106	Approach	correct	833.3	in
77	Experts	Empathy	Neutral	Not-responsible	37	2	106	Approach	correct	716.7	in
77	Experts	Empathy	Neutral	Not-responsible	37	3	106	Approach	correct	775.6	in
77	Experts	Empathy	Neutral	Not-responsible	37	4	107	Avoid	correct	779	out
77	Experts	Empathy	Neutral	Not-responsible	43	1	107	Avoid	correct	766.4	out
77	Experts	Empathy	Neutral	Not-responsible	43	2	107	Avoid	correct	750	out
77	Experts	Empathy	Neutral	Not-responsible	43	3	107	Avoid	correct	789.6	out
77	Experts	Empathy	Neutral	Not-responsible	43	4	107	Avoid	correct	851.6	out
77	Experts	Empathy	Neutral	Not-responsible	45	1	107	Avoid	correct	1362.4	out
77	Experts	Empathy	Neutral	Not-responsible	45	2	106	Approach	correct	766.7	in
77	Experts	Empathy	Neutral	Not-responsible	45	3	106	Approach	correct	775.1	in
77	Experts	Empathy	Neutral	Not-responsible	45	4	106	Approach	correct	550.5	in
77	Experts	Empathy	Neutral	Not-responsible	47	1	106	Approach	correct	965.7	in
77	Experts	Empathy	Neutral	Not-responsible	47	2	107	Avoid	correct	820.4	out
77	Experts	Empathy	Neutral	Not-responsible	47	3	106	Approach	correct	716.7	in
77	Experts	Empathy	Neutral	Not-responsible	47	4	106	Approach	correct	704.5	in
77	Experts	Empathy	Neutral	Not-responsible	51	1	107	Avoid	correct	940.4	out
77	Experts	Empathy	Neutral	Not-responsible	51	2	107	Avoid	correct	766.7	out
77	Experts	Empathy	Neutral	Not-responsible	51	3	106	Approach	correct	623.1	in
77	Experts	Empathy	Neutral	Not-responsible	51	4	107	Avoid	correct	781.1	out
77	Experts	Empathy	Neutral	Responsible	53	1	105	Avoid	correct	916.7	out
77	Experts	Empathy	Neutral	Responsible	53	2	104	Approach	correct	716.7	in
77	Experts	Empathy	Neutral	Responsible	53	3	105	Avoid	correct	883.3	out
77	Experts	Empathy	Neutral	Responsible	53	4	105	Avoid	correct	972.4	out
77	Experts	Empathy	Neutral	Responsible	55	1	105	Avoid	correct	927.8	out
77	Experts	Empathy	Neutral	Responsible	55	2	104	Approach	correct	950	in
77	Experts	Empathy	Neutral	Responsible	55	3	105	Avoid	correct	651.8	out
77	Experts	Empathy	Neutral	Responsible	55	4	105	Avoid	correct	1048.5	out
77	Experts	Empathy	Neutral	Responsible	57	1	105	Avoid	correct	1033.3	out
77	Experts	Empathy	Neutral	Responsible	57	2	104	Approach	correct	775.7	in
77	Experts	Empathy	Neutral	Responsible	57	3	104	Approach	correct	717.7	in
77	Experts	Empathy	Neutral	Responsible	57	4	105	Avoid	incorrect	857.7	in
77	Experts	Empathy	Neutral	Responsible	61	1	105	Avoid	correct	600	out
77	Experts	Empathy	Neutral	Responsible	61	2	104	Approach	correct	687.8	in
77	Experts	Empathy	Neutral	Responsible	61	3	104	Approach	correct	516.7	in
77	Experts	Empathy	Neutral	Responsible	61	4	104	Approach	correct	635.7	in
77	Experts	Empathy	Neutral	Responsible	62	1	104	Approach	correct	724.4	in
77	Experts	Empathy	Neutral	Responsible	62	2	104	Approach	correct	566.7	in
77	Experts	Empathy	Neutral	Responsible	62	3	105	Avoid	correct	727.7	out
77	Experts	Empathy	Neutral	Responsible	62	4	104	Approach	correct	1087.6	in
78	Experts	Compassion	Emotional	Not-responsible	10	1	102	Approach	correct	662.6	in
78	Experts	Compassion	Emotional	Not-responsible	10	2	102	Approach	correct	781.2	in
78	Experts	Compassion	Emotional	Not-responsible	10	3	103	Avoid	correct	625.2	out
78	Experts	Compassion	Emotional	Not-responsible	10	4	103	Avoid	correct	703.2	out
78	Experts	Compassion	Emotional	Not-responsible	15	1	103	Avoid	correct	695.3	out
78	Experts	Compassion	Emotional	Not-responsible	15	2	102	Approach	correct	690	in
78	Experts	Compassion	Emotional	Not-responsible	15	3	102	Approach	correct	799.9	in
78	Experts	Compassion	Emotional	Not-responsible	15	4	103	Avoid	correct	605.9	out
78	Experts	Compassion	Emotional	Not-responsible	18	1	103	Avoid	correct	716.7	out
78	Experts	Compassion	Emotional	Not-responsible	18	2	102	Approach	correct	766.7	in
78	Experts	Compassion	Emotional	Not-responsible	18	3	103	Avoid	correct	888.1	out
78	Experts	Compassion	Emotional	Not-responsible	18	4	102	Approach	correct	1002.7	in
78	Experts	Compassion	Emotional	Not-responsible	3	1	102	Approach	correct	764	in
78	Experts	Compassion	Emotional	Not-responsible	3	2	102	Approach	correct	703.3	in
78	Experts	Compassion	Emotional	Not-responsible	3	3	103	Avoid	correct	716.6	out
78	Experts	Compassion	Emotional	Not-responsible	3	4	103	Avoid	correct	483.9	out
78	Experts	Compassion	Emotional	Not-responsible	5	1	102	Approach	correct	1021.8	in
78	Experts	Compassion	Emotional	Not-responsible	5	2	102	Approach	correct	716.7	in
78	Experts	Compassion	Emotional	Not-responsible	5	3	103	Avoid	correct	966.6	out
78	Experts	Compassion	Emotional	Not-responsible	5	4	103	Avoid	correct	467.2	out
78	Experts	Compassion	Emotional	Responsible	22	1	100	Approach	correct	807.5	in
78	Experts	Compassion	Emotional	Responsible	22	2	101	Avoid	correct	768.9	out
78	Experts	Compassion	Emotional	Responsible	22	3	100	Approach	correct	1094.9	in
78	Experts	Compassion	Emotional	Responsible	22	4	101	Avoid	correct	1119.5	out
78	Experts	Compassion	Emotional	Responsible	28	1	101	Avoid	correct	1000	out
78	Experts	Compassion	Emotional	Responsible	28	2	101	Avoid	correct	566.6	out
78	Experts	Compassion	Emotional	Responsible	28	3	100	Approach	correct	1200	in
78	Experts	Compassion	Emotional	Responsible	28	4	100	Approach	correct	495.7	in
78	Experts	Compassion	Emotional	Responsible	29	1	101	Avoid	correct	1283.8	out
78	Experts	Compassion	Emotional	Responsible	29	2	100	Approach	correct	735.8	in
78	Experts	Compassion	Emotional	Responsible	29	3	101	Avoid	correct	941.8	out
78	Experts	Compassion	Emotional	Responsible	29	4	100	Approach	correct	800	in
78	Experts	Compassion	Emotional	Responsible	30	1	101	Avoid	NA	NA	NA
78	Experts	Compassion	Emotional	Responsible	30	2	100	Approach	correct	748	in
78	Experts	Compassion	Emotional	Responsible	30	3	101	Avoid	correct	733.3	out
78	Experts	Compassion	Emotional	Responsible	30	4	100	Approach	NA	NA	NA
78	Experts	Compassion	Emotional	Responsible	33	1	101	Avoid	correct	905.6	out
78	Experts	Compassion	Emotional	Responsible	33	2	100	Approach	correct	1005.5	in
78	Experts	Compassion	Emotional	Responsible	33	3	100	Approach	correct	622.8	in
78	Experts	Compassion	Emotional	Responsible	33	4	101	Avoid	correct	619.5	out
78	Experts	Compassion	Neutral	Not-responsible	54	1	106	Approach	correct	1283.3	in
78	Experts	Compassion	Neutral	Not-responsible	54	2	107	Avoid	correct	810.8	out
78	Experts	Compassion	Neutral	Not-responsible	54	3	107	Avoid	correct	1083.3	out
78	Experts	Compassion	Neutral	Not-responsible	54	4	106	Approach	correct	683.3	in
78	Experts	Compassion	Neutral	Not-responsible	62	1	106	Approach	correct	766.7	in
78	Experts	Compassion	Neutral	Not-responsible	62	2	107	Avoid	correct	703.9	out
78	Experts	Compassion	Neutral	Not-responsible	62	3	107	Avoid	correct	858.5	out
78	Experts	Compassion	Neutral	Not-responsible	62	4	106	Approach	correct	498.6	in
78	Experts	Compassion	Neutral	Not-responsible	65	1	107	Avoid	correct	614.3	out
78	Experts	Compassion	Neutral	Not-responsible	65	2	106	Approach	correct	720.3	in
78	Experts	Compassion	Neutral	Not-responsible	65	3	107	Avoid	correct	769.6	out
78	Experts	Compassion	Neutral	Not-responsible	65	4	106	Approach	correct	649.6	in
78	Experts	Compassion	Neutral	Not-responsible	67	1	106	Approach	correct	1001.3	in
78	Experts	Compassion	Neutral	Not-responsible	67	2	106	Approach	correct	892	in
78	Experts	Compassion	Neutral	Not-responsible	67	3	107	Avoid	correct	744.7	out
78	Experts	Compassion	Neutral	Not-responsible	67	4	107	Avoid	correct	802	out
78	Experts	Compassion	Neutral	Not-responsible	70	1	107	Avoid	correct	579.6	out
78	Experts	Compassion	Neutral	Not-responsible	70	2	107	Avoid	correct	522.4	out
78	Experts	Compassion	Neutral	Not-responsible	70	3	106	Approach	correct	702.4	in
78	Experts	Compassion	Neutral	Not-responsible	70	4	106	Approach	correct	716.6	in
78	Experts	Compassion	Neutral	Responsible	37	1	105	Avoid	correct	969.2	out
78	Experts	Compassion	Neutral	Responsible	37	2	104	Approach	correct	809.2	in
78	Experts	Compassion	Neutral	Responsible	37	3	104	Approach	correct	1086.5	in
78	Experts	Compassion	Neutral	Responsible	37	4	105	Avoid	correct	833.8	out
78	Experts	Compassion	Neutral	Responsible	39	1	104	Approach	correct	709.1	in
78	Experts	Compassion	Neutral	Responsible	39	2	105	Avoid	correct	601.1	out
78	Experts	Compassion	Neutral	Responsible	39	3	104	Approach	correct	857.1	in
78	Experts	Compassion	Neutral	Responsible	39	4	104	Approach	correct	603.7	in
78	Experts	Compassion	Neutral	Responsible	43	1	105	Avoid	correct	759.3	out
78	Experts	Compassion	Neutral	Responsible	43	2	105	Avoid	correct	777.3	out
78	Experts	Compassion	Neutral	Responsible	43	3	105	Avoid	correct	716.7	out
78	Experts	Compassion	Neutral	Responsible	43	4	105	Avoid	correct	727.9	out
78	Experts	Compassion	Neutral	Responsible	47	1	105	Avoid	correct	1137.4	out
78	Experts	Compassion	Neutral	Responsible	47	2	105	Avoid	correct	737.4	out
78	Experts	Compassion	Neutral	Responsible	47	3	105	Avoid	correct	852.1	out
78	Experts	Compassion	Neutral	Responsible	47	4	104	Approach	correct	683.3	in
78	Experts	Compassion	Neutral	Responsible	51	1	104	Approach	correct	740.4	in
78	Experts	Compassion	Neutral	Responsible	51	2	104	Approach	correct	725.7	in
78	Experts	Compassion	Neutral	Responsible	51	3	104	Approach	correct	1246.3	in
78	Experts	Compassion	Neutral	Responsible	51	4	104	Approach	correct	1013	in
78	Experts	Empathy	Emotional	Not-responsible	1	1	102	Approach	correct	694.7	in
78	Experts	Empathy	Emotional	Not-responsible	1	2	103	Avoid	correct	936.7	out
78	Experts	Empathy	Emotional	Not-responsible	1	3	103	Avoid	correct	771.4	out
78	Experts	Empathy	Emotional	Not-responsible	1	4	102	Approach	correct	683.4	in
78	Experts	Empathy	Emotional	Not-responsible	11	1	103	Avoid	correct	799.9	out
78	Experts	Empathy	Emotional	Not-responsible	11	2	102	Approach	correct	925.8	in
78	Experts	Empathy	Emotional	Not-responsible	11	3	102	Approach	correct	839.7	in
78	Experts	Empathy	Emotional	Not-responsible	11	4	103	Avoid	correct	1034.4	out
78	Experts	Empathy	Emotional	Not-responsible	17	1	103	Avoid	correct	782.7	out
78	Experts	Empathy	Emotional	Not-responsible	17	2	102	Approach	correct	737.3	in
78	Experts	Empathy	Emotional	Not-responsible	17	3	102	Approach	correct	1092	in
78	Experts	Empathy	Emotional	Not-responsible	17	4	103	Avoid	correct	800.1	out
78	Experts	Empathy	Emotional	Not-responsible	6	1	103	Avoid	correct	1168.6	out
78	Experts	Empathy	Emotional	Not-responsible	6	2	102	Approach	correct	1120.6	in
78	Experts	Empathy	Emotional	Not-responsible	6	3	103	Avoid	correct	1205.3	out
78	Experts	Empathy	Emotional	Not-responsible	6	4	102	Approach	correct	1023.2	in
78	Experts	Empathy	Emotional	Not-responsible	9	1	102	Approach	NA	NA	NA
78	Experts	Empathy	Emotional	Not-responsible	9	2	102	Approach	correct	516.7	in
78	Experts	Empathy	Emotional	Not-responsible	9	3	103	Avoid	correct	629.1	out
78	Experts	Empathy	Emotional	Not-responsible	9	4	103	Avoid	correct	565.8	out
78	Experts	Empathy	Emotional	Responsible	20	1	100	Approach	correct	1200.6	in
78	Experts	Empathy	Emotional	Responsible	20	2	100	Approach	correct	857.9	in
78	Experts	Empathy	Emotional	Responsible	20	3	101	Avoid	correct	727.9	out
78	Experts	Empathy	Emotional	Responsible	20	4	101	Avoid	correct	724.6	out
78	Experts	Empathy	Emotional	Responsible	24	1	101	Avoid	correct	1024.2	out
78	Experts	Empathy	Emotional	Responsible	24	2	100	Approach	correct	716.9	in
78	Experts	Empathy	Emotional	Responsible	24	3	100	Approach	correct	1116.7	in
78	Experts	Empathy	Emotional	Responsible	24	4	101	Avoid	correct	1065.6	out
78	Experts	Empathy	Emotional	Responsible	34	1	100	Approach	correct	1084.3	in
78	Experts	Empathy	Emotional	Responsible	34	2	101	Avoid	correct	1052.3	out
78	Experts	Empathy	Emotional	Responsible	34	3	101	Avoid	correct	1332.9	out
78	Experts	Empathy	Emotional	Responsible	34	4	100	Approach	correct	641.6	in
78	Experts	Empathy	Emotional	Responsible	35	1	100	Approach	correct	757.3	in
78	Experts	Empathy	Emotional	Responsible	35	2	100	Approach	correct	812	in
78	Experts	Empathy	Emotional	Responsible	35	3	101	Avoid	correct	740	out
78	Experts	Empathy	Emotional	Responsible	35	4	101	Avoid	correct	708.7	out
78	Experts	Empathy	Emotional	Responsible	36	1	101	Avoid	correct	916.7	out
78	Experts	Empathy	Emotional	Responsible	36	2	101	Avoid	correct	809.1	out
78	Experts	Empathy	Emotional	Responsible	36	3	100	Approach	correct	847.6	in
78	Experts	Empathy	Emotional	Responsible	36	4	100	Approach	correct	969.7	in
78	Experts	Empathy	Neutral	Not-responsible	53	1	106	Approach	correct	1065.1	in
78	Experts	Empathy	Neutral	Not-responsible	53	2	106	Approach	correct	1121.1	in
78	Experts	Empathy	Neutral	Not-responsible	53	3	107	Avoid	correct	902.5	out
78	Experts	Empathy	Neutral	Not-responsible	53	4	107	Avoid	correct	1083.3	out
78	Experts	Empathy	Neutral	Not-responsible	55	1	107	Avoid	correct	722.8	out
78	Experts	Empathy	Neutral	Not-responsible	55	2	106	Approach	correct	921.4	in
78	Experts	Empathy	Neutral	Not-responsible	55	3	107	Avoid	correct	692.8	out
78	Experts	Empathy	Neutral	Not-responsible	55	4	106	Approach	correct	957.4	in
78	Experts	Empathy	Neutral	Not-responsible	57	1	107	Avoid	correct	734.1	out
78	Experts	Empathy	Neutral	Not-responsible	57	2	106	Approach	correct	841.4	in
78	Experts	Empathy	Neutral	Not-responsible	57	3	106	Approach	correct	954.1	in
78	Experts	Empathy	Neutral	Not-responsible	57	4	107	Avoid	correct	824.8	out
78	Experts	Empathy	Neutral	Not-responsible	61	1	107	Avoid	correct	937.4	out
78	Experts	Empathy	Neutral	Not-responsible	61	2	106	Approach	correct	833.3	in
78	Experts	Empathy	Neutral	Not-responsible	61	3	107	Avoid	correct	1233.3	out
78	Experts	Empathy	Neutral	Not-responsible	61	4	106	Approach	correct	716.6	in
78	Experts	Empathy	Neutral	Not-responsible	63	1	107	Avoid	correct	977.5	out
78	Experts	Empathy	Neutral	Not-responsible	63	2	106	Approach	correct	812.2	in
78	Experts	Empathy	Neutral	Not-responsible	63	3	107	Avoid	correct	846.2	out
78	Experts	Empathy	Neutral	Not-responsible	63	4	106	Approach	correct	833.3	in
78	Experts	Empathy	Neutral	Responsible	45	1	104	Approach	correct	784.9	in
78	Experts	Empathy	Neutral	Responsible	45	2	105	Avoid	correct	802.8	out
78	Experts	Empathy	Neutral	Responsible	45	3	104	Approach	correct	800	in
78	Experts	Empathy	Neutral	Responsible	45	4	105	Avoid	correct	891.6	out
78	Experts	Empathy	Neutral	Responsible	46	1	105	Avoid	correct	1284.1	out
78	Experts	Empathy	Neutral	Responsible	46	2	104	Approach	correct	929.5	in
78	Experts	Empathy	Neutral	Responsible	46	3	105	Avoid	correct	883.3	out
78	Experts	Empathy	Neutral	Responsible	46	4	105	Avoid	NA	NA	NA
78	Experts	Empathy	Neutral	Responsible	49	1	104	Approach	NA	NA	NA
78	Experts	Empathy	Neutral	Responsible	49	2	105	Avoid	correct	628.7	out
78	Experts	Empathy	Neutral	Responsible	49	3	104	Approach	correct	754.8	in
78	Experts	Empathy	Neutral	Responsible	49	4	104	Approach	correct	1200.7	in
78	Experts	Empathy	Neutral	Responsible	50	1	104	Approach	correct	947.3	in
78	Experts	Empathy	Neutral	Responsible	50	2	105	Avoid	correct	1006	out
78	Experts	Empathy	Neutral	Responsible	50	3	105	Avoid	correct	904.7	out
78	Experts	Empathy	Neutral	Responsible	50	4	104	Approach	correct	800	in
78	Experts	Empathy	Neutral	Responsible	52	1	105	Avoid	correct	979.2	out
78	Experts	Empathy	Neutral	Responsible	52	2	105	Avoid	correct	909.2	out
78	Experts	Empathy	Neutral	Responsible	52	3	104	Approach	correct	800	in
78	Experts	Empathy	Neutral	Responsible	52	4	104	Approach	correct	817.2	in
79	Experts	Compassion	Emotional	Not-responsible	10	1	102	Approach	correct	542.6	in
79	Experts	Compassion	Emotional	Not-responsible	10	2	103	Avoid	correct	955.9	out
79	Experts	Compassion	Emotional	Not-responsible	10	3	102	Approach	correct	1004.6	in
79	Experts	Compassion	Emotional	Not-responsible	10	4	103	Avoid	correct	883.3	out
79	Experts	Compassion	Emotional	Not-responsible	11	1	102	Approach	correct	806.5	in
79	Experts	Compassion	Emotional	Not-responsible	11	2	102	Approach	correct	766.7	in
79	Experts	Compassion	Emotional	Not-responsible	11	3	103	Avoid	correct	600	out
79	Experts	Compassion	Emotional	Not-responsible	11	4	103	Avoid	correct	1335.1	out
79	Experts	Compassion	Emotional	Not-responsible	17	1	102	Approach	correct	1053.9	in
79	Experts	Compassion	Emotional	Not-responsible	17	2	103	Avoid	correct	683.4	out
79	Experts	Compassion	Emotional	Not-responsible	17	3	103	Avoid	incorrect	634.6	in
79	Experts	Compassion	Emotional	Not-responsible	17	4	102	Approach	correct	1060.6	in
79	Experts	Compassion	Emotional	Not-responsible	18	1	103	Avoid	correct	883.3	out
79	Experts	Compassion	Emotional	Not-responsible	18	2	102	Approach	correct	1083.3	in
79	Experts	Compassion	Emotional	Not-responsible	18	3	102	Approach	correct	1145.1	in
79	Experts	Compassion	Emotional	Not-responsible	18	4	103	Avoid	correct	1443.7	out
79	Experts	Compassion	Emotional	Not-responsible	3	1	102	Approach	correct	1119.9	in
79	Experts	Compassion	Emotional	Not-responsible	3	2	102	Approach	correct	535.9	in
79	Experts	Compassion	Emotional	Not-responsible	3	3	103	Avoid	correct	577.9	out
79	Experts	Compassion	Emotional	Not-responsible	3	4	103	Avoid	correct	1186.5	out
79	Experts	Compassion	Emotional	Responsible	20	1	101	Avoid	correct	812.5	out
79	Experts	Compassion	Emotional	Responsible	20	2	101	Avoid	correct	1483.2	out
79	Experts	Compassion	Emotional	Responsible	20	3	100	Approach	correct	745.9	in
79	Experts	Compassion	Emotional	Responsible	20	4	100	Approach	correct	1283.2	in
79	Experts	Compassion	Emotional	Responsible	28	1	100	Approach	correct	1083.3	in
79	Experts	Compassion	Emotional	Responsible	28	2	101	Avoid	correct	749.2	out
79	Experts	Compassion	Emotional	Responsible	28	3	100	Approach	correct	926.5	in
79	Experts	Compassion	Emotional	Responsible	28	4	101	Avoid	correct	685.1	out
79	Experts	Compassion	Emotional	Responsible	33	1	101	Avoid	correct	978.3	out
79	Experts	Compassion	Emotional	Responsible	33	2	100	Approach	correct	1128.9	in
79	Experts	Compassion	Emotional	Responsible	33	3	101	Avoid	correct	800	out
79	Experts	Compassion	Emotional	Responsible	33	4	100	Approach	correct	643.6	in
79	Experts	Compassion	Emotional	Responsible	34	1	101	Avoid	correct	1019.5	out
79	Experts	Compassion	Emotional	Responsible	34	2	100	Approach	correct	750.3	in
79	Experts	Compassion	Emotional	Responsible	34	3	100	Approach	incorrect	907.5	out
79	Experts	Compassion	Emotional	Responsible	34	4	101	Avoid	correct	944.2	out
79	Experts	Compassion	Emotional	Responsible	35	1	101	Avoid	correct	969.1	out
79	Experts	Compassion	Emotional	Responsible	35	2	100	Approach	correct	1103.8	in
79	Experts	Compassion	Emotional	Responsible	35	3	100	Approach	incorrect	684.4	out
79	Experts	Compassion	Emotional	Responsible	35	4	101	Avoid	correct	1050.5	out
79	Experts	Compassion	Neutral	Not-responsible	54	1	107	Avoid	correct	981.7	out
79	Experts	Compassion	Neutral	Not-responsible	54	2	106	Approach	correct	966.6	in
79	Experts	Compassion	Neutral	Not-responsible	54	3	106	Approach	correct	1465.1	in
79	Experts	Compassion	Neutral	Not-responsible	54	4	107	Avoid	correct	971	out
79	Experts	Compassion	Neutral	Not-responsible	62	1	107	Avoid	correct	1083.3	out
79	Experts	Compassion	Neutral	Not-responsible	62	2	107	Avoid	correct	819.2	out
79	Experts	Compassion	Neutral	Not-responsible	62	3	106	Approach	correct	1187.2	in
79	Experts	Compassion	Neutral	Not-responsible	62	4	106	Approach	correct	1445.8	in
79	Experts	Compassion	Neutral	Not-responsible	63	1	106	Approach	correct	1101.1	in
79	Experts	Compassion	Neutral	Not-responsible	63	2	107	Avoid	correct	693.8	out
79	Experts	Compassion	Neutral	Not-responsible	63	3	106	Approach	correct	1086.4	in
79	Experts	Compassion	Neutral	Not-responsible	63	4	107	Avoid	correct	645.1	out
79	Experts	Compassion	Neutral	Not-responsible	65	1	107	Avoid	correct	837.6	out
79	Experts	Compassion	Neutral	Not-responsible	65	2	106	Approach	correct	827.7	in
79	Experts	Compassion	Neutral	Not-responsible	65	3	106	Approach	correct	1057.7	in
79	Experts	Compassion	Neutral	Not-responsible	65	4	107	Avoid	correct	719	out
79	Experts	Compassion	Neutral	Not-responsible	67	1	107	Avoid	correct	1035.8	out
79	Experts	Compassion	Neutral	Not-responsible	67	2	107	Avoid	NA	NA	NA
79	Experts	Compassion	Neutral	Not-responsible	67	3	106	Approach	correct	966.6	in
79	Experts	Compassion	Neutral	Not-responsible	67	4	106	Approach	correct	833.4	in
79	Experts	Compassion	Neutral	Responsible	39	1	104	Approach	correct	1166.7	in
79	Experts	Compassion	Neutral	Responsible	39	2	104	Approach	correct	804.2	in
79	Experts	Compassion	Neutral	Responsible	39	3	105	Avoid	correct	806.9	out
79	Experts	Compassion	Neutral	Responsible	39	4	104	Approach	correct	800	in
79	Experts	Compassion	Neutral	Responsible	43	1	105	Avoid	correct	985.9	out
79	Experts	Compassion	Neutral	Responsible	43	2	105	Avoid	NA	NA	NA
79	Experts	Compassion	Neutral	Responsible	43	3	105	Avoid	correct	982.6	out
79	Experts	Compassion	Neutral	Responsible	43	4	105	Avoid	correct	1295.3	out
79	Experts	Compassion	Neutral	Responsible	47	1	104	Approach	correct	845.7	in
79	Experts	Compassion	Neutral	Responsible	47	2	105	Avoid	incorrect	1116.6	in
79	Experts	Compassion	Neutral	Responsible	47	3	105	Avoid	correct	683.3	out
79	Experts	Compassion	Neutral	Responsible	47	4	105	Avoid	correct	883.3	out
79	Experts	Compassion	Neutral	Responsible	50	1	105	Avoid	correct	1033.3	out
79	Experts	Compassion	Neutral	Responsible	50	2	104	Approach	correct	1033.3	in
79	Experts	Compassion	Neutral	Responsible	50	3	104	Approach	correct	944.9	in
79	Experts	Compassion	Neutral	Responsible	50	4	105	Avoid	correct	716.6	out
79	Experts	Compassion	Neutral	Responsible	51	1	104	Approach	correct	938.3	in
79	Experts	Compassion	Neutral	Responsible	51	2	104	Approach	correct	1373.6	in
79	Experts	Compassion	Neutral	Responsible	51	3	104	Approach	correct	865.7	in
79	Experts	Compassion	Neutral	Responsible	51	4	104	Approach	correct	942.3	in
79	Experts	Empathy	Emotional	Not-responsible	1	1	102	Approach	correct	950.9	in
79	Experts	Empathy	Emotional	Not-responsible	1	2	103	Avoid	correct	716.7	out
79	Experts	Empathy	Emotional	Not-responsible	1	3	102	Approach	correct	811.5	in
79	Experts	Empathy	Emotional	Not-responsible	1	4	103	Avoid	correct	625.6	out
79	Experts	Empathy	Emotional	Not-responsible	15	1	102	Approach	correct	550.1	in
79	Experts	Empathy	Emotional	Not-responsible	15	2	103	Avoid	correct	789.3	out
79	Experts	Empathy	Emotional	Not-responsible	15	3	103	Avoid	correct	931.9	out
79	Experts	Empathy	Emotional	Not-responsible	15	4	102	Approach	correct	483.3	in
79	Experts	Empathy	Emotional	Not-responsible	5	1	103	Avoid	correct	1087.7	out
79	Experts	Empathy	Emotional	Not-responsible	5	2	102	Approach	correct	966.6	in
79	Experts	Empathy	Emotional	Not-responsible	5	3	102	Approach	correct	916.6	in
79	Experts	Empathy	Emotional	Not-responsible	5	4	103	Avoid	correct	584.4	out
79	Experts	Empathy	Emotional	Not-responsible	6	1	102	Approach	correct	811.7	in
79	Experts	Empathy	Emotional	Not-responsible	6	2	103	Avoid	correct	893	out
79	Experts	Empathy	Emotional	Not-responsible	6	3	102	Approach	correct	932.3	in
79	Experts	Empathy	Emotional	Not-responsible	6	4	103	Avoid	correct	925	out
79	Experts	Empathy	Emotional	Not-responsible	9	1	103	Avoid	correct	738.7	out
79	Experts	Empathy	Emotional	Not-responsible	9	2	102	Approach	correct	824	in
79	Experts	Empathy	Emotional	Not-responsible	9	3	103	Avoid	correct	663.3	out
79	Experts	Empathy	Emotional	Not-responsible	9	4	102	Approach	correct	956.7	in
79	Experts	Empathy	Emotional	Responsible	22	1	100	Approach	correct	1249.3	in
79	Experts	Empathy	Emotional	Responsible	22	2	101	Avoid	correct	736.1	out
79	Experts	Empathy	Emotional	Responsible	22	3	100	Approach	correct	810.7	in
79	Experts	Empathy	Emotional	Responsible	22	4	101	Avoid	correct	1332	out
79	Experts	Empathy	Emotional	Responsible	24	1	100	Approach	correct	1400	in
79	Experts	Empathy	Emotional	Responsible	24	2	101	Avoid	correct	782.7	out
79	Experts	Empathy	Emotional	Responsible	24	3	101	Avoid	correct	799.9	out
79	Experts	Empathy	Emotional	Responsible	24	4	100	Approach	correct	856.1	in
79	Experts	Empathy	Emotional	Responsible	29	1	100	Approach	correct	889.5	in
79	Experts	Empathy	Emotional	Responsible	29	2	101	Avoid	correct	918.1	out
79	Experts	Empathy	Emotional	Responsible	29	3	101	Avoid	correct	863.4	out
79	Experts	Empathy	Emotional	Responsible	29	4	100	Approach	correct	683.3	in
79	Experts	Empathy	Emotional	Responsible	30	1	101	Avoid	correct	1016.3	out
79	Experts	Empathy	Emotional	Responsible	30	2	100	Approach	NA	NA	NA
79	Experts	Empathy	Emotional	Responsible	30	3	101	Avoid	correct	833.7	out
79	Experts	Empathy	Emotional	Responsible	30	4	100	Approach	correct	586.9	in
79	Experts	Empathy	Emotional	Responsible	36	1	101	Avoid	correct	933.5	out
79	Experts	Empathy	Emotional	Responsible	36	2	100	Approach	correct	716.7	in
79	Experts	Empathy	Emotional	Responsible	36	3	100	Approach	correct	966.6	in
79	Experts	Empathy	Emotional	Responsible	36	4	101	Avoid	correct	525.6	out
79	Experts	Empathy	Neutral	Not-responsible	53	1	106	Approach	correct	1181	in
79	Experts	Empathy	Neutral	Not-responsible	53	2	106	Approach	correct	1083.3	in
79	Experts	Empathy	Neutral	Not-responsible	53	3	107	Avoid	correct	716.7	out
79	Experts	Empathy	Neutral	Not-responsible	53	4	107	Avoid	correct	919.6	out
79	Experts	Empathy	Neutral	Not-responsible	55	1	107	Avoid	correct	766.7	out
